grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection
C00878,223500.000,463000.000,224000.000,463500.000,223750.000,463250.000,500,center_in_cheonan
C00879,224000.000,463000.000,224500.000,463500.000,224250.000,463250.000,500,center_in_cheonan
C00880,224500.000,463000.000,225000.000,463500.000,224750.000,463250.000,500,center_in_cheonan
C00881,225000.000,463000.000,225500.000,463500.000,225250.000,463250.000,500,center_in_cheonan
C00882,225500.000,463000.000,226000.000,463500.000,225750.000,463250.000,500,center_in_cheonan
C00883,226000.000,463000.000,226500.000,463500.000,226250.000,463250.000,500,center_in_cheonan
C00884,226500.000,463000.000,227000.000,463500.000,226750.000,463250.000,500,center_in_cheonan
C00885,227000.000,463000.000,227500.000,463500.000,227250.000,463250.000,500,center_in_cheonan
C00886,227500.000,463000.000,228000.000,463500.000,227750.000,463250.000,500,center_in_cheonan
C00887,228000.000,463000.000,228500.000,463500.000,228250.000,463250.000,500,center_in_cheonan
C00888,228500.000,463000.000,229000.000,463500.000,228750.000,463250.000,500,center_in_cheonan
C00889,229000.000,463000.000,229500.000,463500.000,229250.000,463250.000,500,center_in_cheonan
C00890,229500.000,463000.000,230000.000,463500.000,229750.000,463250.000,500,center_in_cheonan
C00891,230000.000,463000.000,230500.000,463500.000,230250.000,463250.000,500,center_in_cheonan
C00892,230500.000,463000.000,231000.000,463500.000,230750.000,463250.000,500,center_in_cheonan
C00893,231000.000,463000.000,231500.000,463500.000,231250.000,463250.000,500,center_in_cheonan
C00894,231500.000,463000.000,232000.000,463500.000,231750.000,463250.000,500,center_in_cheonan
C00895,232000.000,463000.000,232500.000,463500.000,232250.000,463250.000,500,center_in_cheonan
C00896,232500.000,463000.000,233000.000,463500.000,232750.000,463250.000,500,center_in_cheonan
C00897,233000.000,463000.000,233500.000,463500.000,233250.000,463250.000,500,center_in_cheonan
C00898,233500.000,463000.000,234000.000,463500.000,233750.000,463250.000,500,center_in_cheonan
C00899,234000.000,463000.000,234500.000,463500.000,234250.000,463250.000,500,center_in_cheonan
C00900,234500.000,463000.000,235000.000,463500.000,234750.000,463250.000,500,center_in_cheonan
C00901,235000.000,463000.000,235500.000,463500.000,235250.000,463250.000,500,center_in_cheonan
C00902,235500.000,463000.000,236000.000,463500.000,235750.000,463250.000,500,center_in_cheonan
C00903,236000.000,463000.000,236500.000,463500.000,236250.000,463250.000,500,center_in_cheonan
C00904,236500.000,463000.000,237000.000,463500.000,236750.000,463250.000,500,center_in_cheonan
C00905,210500.000,463500.000,211000.000,464000.000,210750.000,463750.000,500,center_in_cheonan
C00906,211000.000,463500.000,211500.000,464000.000,211250.000,463750.000,500,center_in_cheonan
C00907,211500.000,463500.000,212000.000,464000.000,211750.000,463750.000,500,center_in_cheonan
C00908,212000.000,463500.000,212500.000,464000.000,212250.000,463750.000,500,center_in_cheonan
C00909,212500.000,463500.000,213000.000,464000.000,212750.000,463750.000,500,center_in_cheonan
C00910,213000.000,463500.000,213500.000,464000.000,213250.000,463750.000,500,center_in_cheonan
C00911,213500.000,463500.000,214000.000,464000.000,213750.000,463750.000,500,center_in_cheonan
C00912,214000.000,463500.000,214500.000,464000.000,214250.000,463750.000,500,center_in_cheonan
C00913,214500.000,463500.000,215000.000,464000.000,214750.000,463750.000,500,center_in_cheonan
C00914,215000.000,463500.000,215500.000,464000.000,215250.000,463750.000,500,center_in_cheonan
C00915,215500.000,463500.000,216000.000,464000.000,215750.000,463750.000,500,center_in_cheonan
C00916,216000.000,463500.000,216500.000,464000.000,216250.000,463750.000,500,center_in_cheonan
C00917,216500.000,463500.000,217000.000,464000.000,216750.000,463750.000,500,center_in_cheonan
C00918,217000.000,463500.000,217500.000,464000.000,217250.000,463750.000,500,center_in_cheonan
C00919,217500.000,463500.000,218000.000,464000.000,217750.000,463750.000,500,center_in_cheonan
C00920,218000.000,463500.000,218500.000,464000.000,218250.000,463750.000,500,center_in_cheonan
C00921,218500.000,463500.000,219000.000,464000.000,218750.000,463750.000,500,center_in_cheonan
C00922,219000.000,463500.000,219500.000,464000.000,219250.000,463750.000,500,center_in_cheonan
C00923,219500.000,463500.000,220000.000,464000.000,219750.000,463750.000,500,center_in_cheonan
C00924,220000.000,463500.000,220500.000,464000.000,220250.000,463750.000,500,center_in_cheonan
C00925,220500.000,463500.000,221000.000,464000.000,220750.000,463750.000,500,center_in_cheonan
C00926,221000.000,463500.000,221500.000,464000.000,221250.000,463750.000,500,center_in_cheonan
C00927,221500.000,463500.000,222000.000,464000.000,221750.000,463750.000,500,center_in_cheonan
C00928,222000.000,463500.000,222500.000,464000.000,222250.000,463750.000,500,center_in_cheonan
C00929,222500.000,463500.000,223000.000,464000.000,222750.000,463750.000,500,center_in_cheonan
C00930,223000.000,463500.000,223500.000,464000.000,223250.000,463750.000,500,center_in_cheonan
C00931,223500.000,463500.000,224000.000,464000.000,223750.000,463750.000,500,center_in_cheonan
C00932,224000.000,463500.000,224500.000,464000.000,224250.000,463750.000,500,center_in_cheonan
C00933,224500.000,463500.000,225000.000,464000.000,224750.000,463750.000,500,center_in_cheonan
C00934,225000.000,463500.000,225500.000,464000.000,225250.000,463750.000,500,center_in_cheonan
C00935,225500.000,463500.000,226000.000,464000.000,225750.000,463750.000,500,center_in_cheonan
C00936,226000.000,463500.000,226500.000,464000.000,226250.000,463750.000,500,center_in_cheonan
C00937,226500.000,463500.000,227000.000,464000.000,226750.000,463750.000,500,center_in_cheonan
C00938,227000.000,463500.000,227500.000,464000.000,227250.000,463750.000,500,center_in_cheonan
C00939,227500.000,463500.000,228000.000,464000.000,227750.000,463750.000,500,center_in_cheonan
C00940,228000.000,463500.000,228500.000,464000.000,228250.000,463750.000,500,center_in_cheonan
C00941,228500.000,463500.000,229000.000,464000.000,228750.000,463750.000,500,center_in_cheonan
C00942,229000.000,463500.000,229500.000,464000.000,229250.000,463750.000,500,center_in_cheonan
C00943,229500.000,463500.000,230000.000,464000.000,229750.000,463750.000,500,center_in_cheonan
C00944,230000.000,463500.000,230500.000,464000.000,230250.000,463750.000,500,center_in_cheonan
C00945,230500.000,463500.000,231000.000,464000.000,230750.000,463750.000,500,center_in_cheonan
C00946,231000.000,463500.000,231500.000,464000.000,231250.000,463750.000,500,center_in_cheonan
C00947,231500.000,463500.000,232000.000,464000.000,231750.000,463750.000,500,center_in_cheonan
C00948,232000.000,463500.000,232500.000,464000.000,232250.000,463750.000,500,center_in_cheonan
C00949,232500.000,463500.000,233000.000,464000.000,232750.000,463750.000,500,center_in_cheonan
C00950,233000.000,463500.000,233500.000,464000.000,233250.000,463750.000,500,center_in_cheonan
C00951,233500.000,463500.000,234000.000,464000.000,233750.000,463750.000,500,center_in_cheonan
C00952,234000.000,463500.000,234500.000,464000.000,234250.000,463750.000,500,center_in_cheonan
C00953,234500.000,463500.000,235000.000,464000.000,234750.000,463750.000,500,center_in_cheonan
C00954,235000.000,463500.000,235500.000,464000.000,235250.000,463750.000,500,center_in_cheonan
C00955,235500.000,463500.000,236000.000,464000.000,235750.000,463750.000,500,center_in_cheonan
C00956,236000.000,463500.000,236500.000,464000.000,236250.000,463750.000,500,center_in_cheonan
C00957,236500.000,463500.000,237000.000,464000.000,236750.000,463750.000,500,center_in_cheonan
C00958,210500.000,464000.000,211000.000,464500.000,210750.000,464250.000,500,center_in_cheonan
C00959,211000.000,464000.000,211500.000,464500.000,211250.000,464250.000,500,center_in_cheonan
C00960,211500.000,464000.000,212000.000,464500.000,211750.000,464250.000,500,center_in_cheonan
C00961,212000.000,464000.000,212500.000,464500.000,212250.000,464250.000,500,center_in_cheonan
C00962,212500.000,464000.000,213000.000,464500.000,212750.000,464250.000,500,center_in_cheonan
C00963,213000.000,464000.000,213500.000,464500.000,213250.000,464250.000,500,center_in_cheonan
C00964,213500.000,464000.000,214000.000,464500.000,213750.000,464250.000,500,center_in_cheonan
C00965,214000.000,464000.000,214500.000,464500.000,214250.000,464250.000,500,center_in_cheonan
C00966,214500.000,464000.000,215000.000,464500.000,214750.000,464250.000,500,center_in_cheonan
C00967,215000.000,464000.000,215500.000,464500.000,215250.000,464250.000,500,center_in_cheonan
C00968,215500.000,464000.000,216000.000,464500.000,215750.000,464250.000,500,center_in_cheonan
C00969,216000.000,464000.000,216500.000,464500.000,216250.000,464250.000,500,center_in_cheonan
C00970,216500.000,464000.000,217000.000,464500.000,216750.000,464250.000,500,center_in_cheonan
C00971,217000.000,464000.000,217500.000,464500.000,217250.000,464250.000,500,center_in_cheonan
C00972,217500.000,464000.000,218000.000,464500.000,217750.000,464250.000,500,center_in_cheonan
C00973,218000.000,464000.000,218500.000,464500.000,218250.000,464250.000,500,center_in_cheonan
C00974,218500.000,464000.000,219000.000,464500.000,218750.000,464250.000,500,center_in_cheonan
C00975,219000.000,464000.000,219500.000,464500.000,219250.000,464250.000,500,center_in_cheonan
C00976,219500.000,464000.000,220000.000,464500.000,219750.000,464250.000,500,center_in_cheonan
C00977,220000.000,464000.000,220500.000,464500.000,220250.000,464250.000,500,center_in_cheonan
C00978,220500.000,464000.000,221000.000,464500.000,220750.000,464250.000,500,center_in_cheonan
C00979,221000.000,464000.000,221500.000,464500.000,221250.000,464250.000,500,center_in_cheonan
C00980,221500.000,464000.000,222000.000,464500.000,221750.000,464250.000,500,center_in_cheonan
C00981,222000.000,464000.000,222500.000,464500.000,222250.000,464250.000,500,center_in_cheonan
C00982,222500.000,464000.000,223000.000,464500.000,222750.000,464250.000,500,center_in_cheonan
C00983,223000.000,464000.000,223500.000,464500.000,223250.000,464250.000,500,center_in_cheonan
C00984,223500.000,464000.000,224000.000,464500.000,223750.000,464250.000,500,center_in_cheonan
C00985,224000.000,464000.000,224500.000,464500.000,224250.000,464250.000,500,center_in_cheonan
C00986,224500.000,464000.000,225000.000,464500.000,224750.000,464250.000,500,center_in_cheonan
C00987,225000.000,464000.000,225500.000,464500.000,225250.000,464250.000,500,center_in_cheonan
C00988,225500.000,464000.000,226000.000,464500.000,225750.000,464250.000,500,center_in_cheonan
C00989,226000.000,464000.000,226500.000,464500.000,226250.000,464250.000,500,center_in_cheonan
C00990,226500.000,464000.000,227000.000,464500.000,226750.000,464250.000,500,center_in_cheonan
C00991,227000.000,464000.000,227500.000,464500.000,227250.000,464250.000,500,center_in_cheonan
C00992,227500.000,464000.000,228000.000,464500.000,227750.000,464250.000,500,center_in_cheonan
C00993,228000.000,464000.000,228500.000,464500.000,228250.000,464250.000,500,center_in_cheonan
C00994,228500.000,464000.000,229000.000,464500.000,228750.000,464250.000,500,center_in_cheonan
C00995,229000.000,464000.000,229500.000,464500.000,229250.000,464250.000,500,center_in_cheonan
C00996,229500.000,464000.000,230000.000,464500.000,229750.000,464250.000,500,center_in_cheonan
C00997,230000.000,464000.000,230500.000,464500.000,230250.000,464250.000,500,center_in_cheonan
C00998,230500.000,464000.000,231000.000,464500.000,230750.000,464250.000,500,center_in_cheonan
C00999,231000.000,464000.000,231500.000,464500.000,231250.000,464250.000,500,center_in_cheonan
C01000,231500.000,464000.000,232000.000,464500.000,231750.000,464250.000,500,center_in_cheonan
C01001,232000.000,464000.000,232500.000,464500.000,232250.000,464250.000,500,center_in_cheonan
C01002,232500.000,464000.000,233000.000,464500.000,232750.000,464250.000,500,center_in_cheonan
C01003,233000.000,464000.000,233500.000,464500.000,233250.000,464250.000,500,center_in_cheonan
C01004,233500.000,464000.000,234000.000,464500.000,233750.000,464250.000,500,center_in_cheonan
C01005,234000.000,464000.000,234500.000,464500.000,234250.000,464250.000,500,center_in_cheonan
C01006,234500.000,464000.000,235000.000,464500.000,234750.000,464250.000,500,center_in_cheonan
C01007,235000.000,464000.000,235500.000,464500.000,235250.000,464250.000,500,center_in_cheonan
C01008,235500.000,464000.000,236000.000,464500.000,235750.000,464250.000,500,center_in_cheonan
C01009,210000.000,464500.000,210500.000,465000.000,210250.000,464750.000,500,center_in_cheonan
C01010,210500.000,464500.000,211000.000,465000.000,210750.000,464750.000,500,center_in_cheonan
C01011,211000.000,464500.000,211500.000,465000.000,211250.000,464750.000,500,center_in_cheonan
C01012,211500.000,464500.000,212000.000,465000.000,211750.000,464750.000,500,center_in_cheonan
C01013,212000.000,464500.000,212500.000,465000.000,212250.000,464750.000,500,center_in_cheonan
C01014,212500.000,464500.000,213000.000,465000.000,212750.000,464750.000,500,center_in_cheonan
C01015,213000.000,464500.000,213500.000,465000.000,213250.000,464750.000,500,center_in_cheonan
C01016,213500.000,464500.000,214000.000,465000.000,213750.000,464750.000,500,center_in_cheonan
C01017,214000.000,464500.000,214500.000,465000.000,214250.000,464750.000,500,center_in_cheonan
C01018,214500.000,464500.000,215000.000,465000.000,214750.000,464750.000,500,center_in_cheonan
C01019,215000.000,464500.000,215500.000,465000.000,215250.000,464750.000,500,center_in_cheonan
C01020,215500.000,464500.000,216000.000,465000.000,215750.000,464750.000,500,center_in_cheonan
C01021,216000.000,464500.000,216500.000,465000.000,216250.000,464750.000,500,center_in_cheonan
C01022,216500.000,464500.000,217000.000,465000.000,216750.000,464750.000,500,center_in_cheonan
C01023,217000.000,464500.000,217500.000,465000.000,217250.000,464750.000,500,center_in_cheonan
C01024,217500.000,464500.000,218000.000,465000.000,217750.000,464750.000,500,center_in_cheonan
C01025,218000.000,464500.000,218500.000,465000.000,218250.000,464750.000,500,center_in_cheonan
C01026,218500.000,464500.000,219000.000,465000.000,218750.000,464750.000,500,center_in_cheonan
C01027,219000.000,464500.000,219500.000,465000.000,219250.000,464750.000,500,center_in_cheonan
C01028,219500.000,464500.000,220000.000,465000.000,219750.000,464750.000,500,center_in_cheonan
C01029,220000.000,464500.000,220500.000,465000.000,220250.000,464750.000,500,center_in_cheonan
C01030,220500.000,464500.000,221000.000,465000.000,220750.000,464750.000,500,center_in_cheonan
C01031,221000.000,464500.000,221500.000,465000.000,221250.000,464750.000,500,center_in_cheonan
C01032,221500.000,464500.000,222000.000,465000.000,221750.000,464750.000,500,center_in_cheonan
C01033,222000.000,464500.000,222500.000,465000.000,222250.000,464750.000,500,center_in_cheonan
C01034,222500.000,464500.000,223000.000,465000.000,222750.000,464750.000,500,center_in_cheonan
C01035,223000.000,464500.000,223500.000,465000.000,223250.000,464750.000,500,center_in_cheonan
C01036,223500.000,464500.000,224000.000,465000.000,223750.000,464750.000,500,center_in_cheonan
C01037,224000.000,464500.000,224500.000,465000.000,224250.000,464750.000,500,center_in_cheonan
C01038,224500.000,464500.000,225000.000,465000.000,224750.000,464750.000,500,center_in_cheonan
C01039,225000.000,464500.000,225500.000,465000.000,225250.000,464750.000,500,center_in_cheonan
C01040,225500.000,464500.000,226000.000,465000.000,225750.000,464750.000,500,center_in_cheonan
C01041,226000.000,464500.000,226500.000,465000.000,226250.000,464750.000,500,center_in_cheonan
